url,product_name,current_price,product_code,category,specifications
https://phongvu.vn/laptop-msi-cyborg-15-a13uc-2088vn--s251100923,Laptop Msi Cyborg 15 A13UC-2088VN (i5-13420H/ GeForce RTX™ 3050/ 16GB/ 512GB/ Win 11 Home),24990000,251100923,Laptop,{}
https://phongvu.vn/laptop-lenovo-ideapad-slim-5-14akp10-83hx00abvn--s251113271,Laptop Lenovo Ideapad Slim 5 14AKP10 - 83HX00ABVN (Ryzen AI 5 330/ 16GB/ 512GB/ Win 11 Home SL),23690000,251113271,Laptop,{}
https://phongvu.vn/laptop-asus-zenbook-14-ux3405ca-pz187ws--s250203204,Laptop Asus Zenbook 14 UX3405CA-PZ187WS (Ultra 5-225H/ 16GB/ 512GB/ Win 11 Home + Office + Microsoft),29690000,250203204,Laptop,"{""Thương hiệu"": ""Asus"", ""Bảo hành"": ""24 tháng"", ""Mô tả bảo hành"": ""Bảo hành Pin 12 tháng"", ""Series model"": ""ASUS Zenbook"", ""Tên"": ""Zenbook 14 UX3405CA-PZ187WS"", ""Part-number"": ""90NB14W3-M006R0"", ""Màu sắc"": ""Xanh"", ""Nhu cầu"": ""Văn phòng"", ""CPU"": ""Intel® Core™ Ultra 5-225H ( 1.7 GHz - 4.9 GHz / 18MB / 14 nhân, 14 luồng ), Intel AI"", ""NPU"": ""Intel® AI Boost 13 TOPS"", ""Chip đồ họa"": ""Intel® Graphics"", ""Màn hình"": ""14\"" ( 2880 x 1800 ) 3K 16:10 , OLED , 120Hz , cảm ứng , 400 nits , 100% DCI-P3 , Màn hình gương"", ""Webcam"": ""FHD webcam"", ""Ram"": ""16GB Onboard LPDDR5x ( 1 Khe cắm / Hỗ trợ tối đa 16GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 1 x M.2 NVMe )"", ""Cổng kết nối"": ""1 x USB 3.2\n2 x Thunderbolt 4\nAudio combo\n1 x HDMI"", ""Âm thanh"": ""Smart Amp Technology"", ""Kết nối không dây"": ""Wi-Fi 7 (802.11be) , Bluetooth 5.4"", ""Bàn phím"": ""Bàn phím Chiclet , không phím số , Có LED"", ""Hệ điều hành"": ""Windows 11 Home + Office Home & Student 2024 + Microsoft 365 Basic 1 year Free Onedrive"", ""Kích thước"": ""31.24 x 22.01 x 1.49 cm"", ""Pin"": ""4 cell 75 Wh , Pin liền"", ""Khối lượng"": ""1.3 kg"", ""Chất liệu"": ""Vỏ nhôm"", ""Bảo mật"": ""Khuôn mặt"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-acer-gaming-nitro-16-ai-propanel-an16s-61-r5f4--s250908233,Laptop Acer Nitro ProPanel AN16S-61-R5F4 (Ryzen AI 7 350/ GeForce RTX™ 5060/ 16GB/ 512GB/ Win 11 Home SL),48990000,250908233,Laptop,"{""Thương hiệu"": ""Acer"", ""Bảo hành"": ""24 tháng"", ""Series model"": ""Acer Nitro Propanel"", ""Tên"": ""Nitro ProPanel AN16S-61-R5F4"", ""Part-number"": ""NH.QXFSV.001"", ""Màu sắc"": ""Đen"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""AMD Ryzen™ AI 7 350 ( 2.0 GHz - 5.0 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI"", ""NPU"": ""AMD XDNA™ lên đến 50TOPs"", ""Chip đồ họa"": ""GeForce RTX™ 5060 8GB GDDR7 572 AI TOPs ) AMD Radeon™ Graphics"", ""Màn hình"": ""16\"" ( 1920 x 1200 ) WUXGA IPS , 180Hz , không cảm ứng , 400 nits , 100% sRGB , Màn hình chống lóa , Acer ComfyView"", ""Webcam"": ""FHD webcam"", ""Ram"": ""1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 2 x M.2 NVMe )"", ""Cổng kết nối"": ""2 x USB Type C / DisplayPort\n3 x USB 3.2\n1 x micro SD card slot\nAudio combo\n1 x HDMI\nLAN 2500 Mbps"", ""Âm thanh"": ""Acer Purified Voice; Acer TrueHarmony"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""Có phím Copilot , có phím số , RGB 4 vùng"", ""Hệ điều hành"": ""Windows 11 Home SL"", ""Kích thước"": ""356.78 x 275.5 x 12.14/19.9 mm"", ""Pin"": ""4 cell 76 Wh , Pin liền"", ""Khối lượng"": ""2.1 kg"", ""Chất liệu"": ""Vỏ nhôm"", ""Đèn LED trên máy"": ""không đèn"", ""Trong hộp có gì"": ""Adapter, dây nguồn, HDSD,…""}"
https://phongvu.vn/laptop-lenovo-thinkpad-t14s-gen-6-21r10005vn--s250711961,Laptop Lenovo ThinkPad T14s Gen 6 - 21R10005VN (Ultra 5-225U/ 16GB/ 512GB/ Win 11 Pro),35290000,250711961,Laptop,"{""Thương hiệu"": ""Lenovo"", ""Bảo hành"": ""36 tháng"", ""Series model"": ""Lenovo ThinkPad"", ""Tên"": ""ThinkPad T14s Gen 6 - 21R10005VN"", ""Part-number"": ""21R10005VN"", ""Màu sắc"": ""Đen"", ""Nhu cầu"": ""Doanh nghiệp"", ""CPU"": ""Intel® Core™ Ultra 5-225U ( 3.8 GHz - 4.8 GHz / 12MB / 12 nhân, 14 luồng ), Intel AI"", ""NPU"": ""Intel® AI Boost, up to 12 TOPS"", ""Chip đồ họa"": ""Intel® Graphics"", ""Màn hình"": ""14\"" ( 1920 x 1200 ) WUXGA IPS , 60Hz , không cảm ứng , 400 nits , 45% NTSC , Màn hình chống lóa"", ""Webcam"": ""HD webcam"", ""Ram"": ""16GB Onboard LPDDR5x 7467MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 1 x M.2 2280 )"", ""Cổng kết nối"": ""2 x USB 3.2\n2 x Thunderbolt 4\nAudio combo\n1 x HDMI"", ""Âm thanh"": ""Dolby Audio"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""Có phím Copilot , không phím số , Có LED"", ""Hệ điều hành"": ""Windows 11 Pro"", ""Kích thước"": ""313.6 x 219.4 x 16.9 mm"", ""Pin"": ""58 Wh , Pin liền"", ""Khối lượng"": ""1.2 kg"", ""Chất liệu"": ""Vỏ Carbon Fiber Hybrid"", ""Bảo mật"": ""Vân tay"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-acer-aspire-5-a515-58p-702q--s250637357,Laptop Acer Aspire 5 A515-58P-702Q (i7-13620H/ 16GB/ 512GB/ Win 11 Home SL),17990000,250637357,Laptop,{}
https://phongvu.vn/laptop-acer-nitro-v-16-s-ai-propanel-anv16s-61-r193--s251207559,Laptop Acer Nitro ProPanel AN16S-61-R193 (Ryzen AI 9 365/ GeForce RTX™ 5070/ 16GB/ 512GB/ Win 11 Home SL),55990000,251207559,Laptop,"{""Thương hiệu"": ""Acer"", ""Bảo hành"": ""24 tháng"", ""Series model"": ""Acer Nitro Propanel"", ""Tên"": ""Nitro ProPanel AN16S-61-R193"", ""Part-number"": ""NH.QXTSV.001"", ""Màu sắc"": ""Đen"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""AMD Ryzen™ AI 9 365 ( 2.0GHz - 5.00GHz / 34MB / 10 nhân, 20 luồng ), AMD AI"", ""NPU"": ""AMD Ryzen™AI up to 50 TOPs"", ""Chip đồ họa"": ""GeForce RTX™ 5070 8GB GDDR7 792 AI TOPs ) AMD Radeon™ Graphics"", ""Màn hình"": ""16\"" ( 2560 x 1600 ) WQXGA 16:10 , IPS , 180Hz , không cảm ứng , 400 nits , 100% sRGB , Màn hình chống lóa , Acer ComfyView"", ""Webcam"": ""FHD webcam"", ""Ram"": ""1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 2 x M.2 NVMe )"", ""Cổng kết nối"": ""2 x USB Type C / DisplayPort\n3 x USB 3.2\n1 x micro SD card slot\nAudio combo\n1 x HDMI\nLAN 1 Gb/s"", ""Âm thanh"": ""Acer Purified Voice; Acer TrueHarmony"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""Bàn phím Chiclet với phím Copilot , có phím số , không đèn"", ""Hệ điều hành"": ""Windows 11 Home SL"", ""Kích thước"": ""357.7 x 264 x 13.9/19.95 mm"", ""Pin"": ""4 cell 76 Wh , Pin liền"", ""Khối lượng"": ""2.1 kg"", ""Chất liệu"": ""Vỏ nhôm"", ""Đèn LED trên máy"": ""không đèn"", ""Trong hộp có gì"": ""Cáp + sạc""}"
https://phongvu.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6005vvn--s251113494,Laptop Lenovo IdeaPad Slim 3 14ARP10 - 83K6005VVN (Ryzen 5 7535HS/ 16GB/ 512GB/ Win 11 Home SL),19990000,251113494,Laptop,{}
https://phongvu.vn/laptop-asus-vivobook-16-a1607qa-mb067w--s250203197,Laptop Asus Vivobook 16 A1607QA-MB067WS (Snapdragon X X1 26 100/ 16GB/ 512GB/ Win 11 Home + Office + Microsoft),18490000,250203197,Laptop,"{""Thương hiệu"": ""Asus"", ""Bảo hành"": ""24 tháng"", ""Mô tả bảo hành"": ""Bảo hành Pin 12 tháng"", ""Series model"": ""ASUS Vivobook"", ""Tên"": ""Vivobook 16 A1607QA-MB067WS"", ""Part-number"": ""90NB15Z2-M004Y0"", ""Màu sắc"": ""Bạc"", ""Nhu cầu"": ""Văn phòng"", ""CPU"": ""Snapdragon X X1 26 100 ( 2.97 GHz / 30MB / 8 nhân, 8 luồng ), Snapdragon"", ""NPU"": ""Qualcomm® Hexagon™ NPU up to 45TOPS"", ""Chip đồ họa"": ""Qualcomm® Adreno™ GPU"", ""Màn hình"": ""16\"" ( 1920 x 1200 ) WUXGA 16:10 , IPS , 60Hz , không cảm ứng , 300 nits , 45% NTSC , Màn hình chống lóa"", ""Webcam"": ""FHD webcam"", ""Ram"": ""16GB Onboard LPDDR5x ( 1 Khe cắm / Hỗ trợ tối đa 16GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 1 x M.2 NVMe )"", ""Cổng kết nối"": ""2 x USB Type C / DisplayPort / Power Delivery\n2 x USB 3.2\nAudio combo\n1 x HDMI"", ""Âm thanh"": ""SonicMaster"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""Bàn phím Chiclet với phím Copilot , có phím số , Có LED"", ""Hệ điều hành"": ""Windows 11 Home + Office Home & Student 2024 + Microsoft 365 Basic 1 year Free Onedrive"", ""Kích thước"": ""35.70 x 25.06 x 1.79 ~ 1.99 cm"", ""Pin"": ""3 cell 50 Wh , Pin liền"", ""Khối lượng"": ""1.8 kg"", ""Chất liệu"": ""Vỏ nhựa"", ""Bảo mật"": ""Khuôn mặt"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-asus-rog-strix-scar-18-g835lw-sa193w--s251009147,Laptop Asus ROG Strix SCAR 18 G835LW-SA193W (Ultra 9-275HX/ GeForce RTX™ 5080/ 32GB/ 1TB/ Win 11 Home),88390000,251009147,Laptop,"{""Thương hiệu"": ""Asus"", ""Bảo hành"": ""24 tháng"", ""Series model"": ""ASUS ROG Gaming"", ""Tên"": ""ROG Strix SCAR 18 G835LW-SA193W"", ""Part-number"": ""90NR0LI1-M00930"", ""Màu sắc"": ""Đen"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""Intel® Core™ Ultra 9-275HX ( 2.7 GHz - 5.4 GHz / 36MB / 24 nhân, 24 luồng ), Intel AI"", ""NPU"": ""Intel® AI Boost 13 TOPS"", ""Chip đồ họa"": ""GeForce RTX™ 5080 16GB GDDR7 ( 1550MHz , 175W , Intel® Graphics"", ""Màn hình"": ""18\"" ( 2560 x 1600 ) WQXGA 16:10 , Mini LED , 240Hz , không cảm ứng , 1200 nits , 100% DCI-P3 , Màn hình chống lóa , G-Sync"", ""Webcam"": ""FHD webcam"", ""Ram"": ""1 x 32GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )"", ""Lưu trữ"": ""1TB SSD M.2 NVMe ( 2 x M.2 NVMe )"", ""Cổng kết nối"": ""3 x USB 3.2\n2 x Thunderbolt 5\nAudio combo\n1 x HDMI\nLAN 2500 Mbps"", ""Âm thanh"": ""Dolby Atmos"", ""Kết nối không dây"": ""Wi-Fi 7 (802.11be) , Bluetooth 5.4"", ""Bàn phím"": ""Bàn phím gaming RGB Per-Key với phím Copilot , có phím số , RGB"", ""Hệ điều hành"": ""Windows 11 Home"", ""Kích thước"": ""39.9 x 29.8 x 2.35 ~ 3.20 cm"", ""Pin"": ""4 cell 90 Wh , Pin liền"", ""Khối lượng"": ""3.3 kg"", ""Bảo mật"": ""Khuôn mặt"", ""Đèn LED trên máy"": ""RGB""}"
https://phongvu.vn/laptop-asus-expertbook-p1-p1403cva-c5h16-63ws--s260202422,Laptop Asus ExpertBook P1 P1403CVA-C5H16-63WS (Core 5 210H/ 16GB/ 512GB/ Win 11 Home + Office + Microsoft),20690000,260202422,Laptop,"{""Thương hiệu"": ""Asus"", ""Bảo hành"": ""24 tháng"", ""Series model"": ""ASUS ExpertBook"", ""Tên"": ""ExpertBook P1 P1403CVA-C5H16-63WS"", ""Part-number"": ""90NX0871-M01KF0"", ""Màu sắc"": ""Xám"", ""Nhu cầu"": ""Doanh nghiệp"", ""CPU"": ""Intel® Core™ 5 210H ( 2.2 GHz - 4.8 GHz / 12MB / 8 nhân, 12 luồng ), Non-EVO"", ""Chip đồ họa"": ""Intel® Graphics"", ""Màn hình"": ""14\"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 60Hz , không cảm ứng , 300 nits , 45% NTSC , Màn hình chống lóa"", ""Webcam"": ""HD webcam"", ""Ram"": ""1 x 16GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 1 x M.2 2280, 1 x M.2 2230 )"", ""Cổng kết nối"": ""2 x USB Type C / DisplayPort / Power Delivery\n2 x USB 3.2\nAudio combo\n1 x HDMI\nLAN 1 Gb/s"", ""Kết nối không dây"": ""WiFi 802.11ax (Wifi 6) , Bluetooth 5.4"", ""Bàn phím"": ""Bàn phím Chiclet với phím Copilot , không phím số , không đèn"", ""Hệ điều hành"": ""Windows 11 Home + Office Home & Student 2024 + Microsoft 365 Basic 1 year Free Onedrive"", ""Kích thước"": ""32.45 x 21.44 x 1.97 cm"", ""Pin"": ""3 cell 63 Wh , Pin liền"", ""Khối lượng"": ""1.4 kg"", ""Chất liệu"": ""Vỏ Plastic"", ""Bảo mật"": ""Vân tay"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6005uvn--s251113500,Laptop Lenovo IdeaPad Slim 3 14ARP10 - 83K6005UVN (Ryzen 5 7535HS/ 24GB/ 512GB/ Win 11 Home SL),19990000,251113500,Laptop,{}
https://phongvu.vn/laptop-acer-nitro-v-16-propanel-anv16-41-r6zy--s240802644,Laptop Acer Nitro ProPanel ANV16-41-R6ZY (Ryzen 5 8645HS/ GeForce RTX™ 3050/ 16GB/ 512GB/ Win 11 Home SL),28990000,240802644,Laptop,"{""Thương hiệu"": ""Acer"", ""Bảo hành"": ""24 tháng"", ""Mô tả bảo hành"": ""Bảo hành Pin 12 tháng"", ""Series model"": ""Acer Nitro Propanel"", ""Tên"": ""Nitro ProPanel ANV16-41-R6ZY"", ""Part-number"": ""NH.QP2SV.002"", ""Màu sắc"": ""Đen"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""AMD Ryzen™ 5 8645HS ( 4.3 GHz - 5.0 GHz / 16MB / 6 nhân, 12 luồng ), AMD AI"", ""NPU"": ""AMD Ryzen™ AI up to 31 TOPs"", ""Chip đồ họa"": ""GeForce RTX™ 3050 6GB GDDR6 143 AI TOPs ) AMD Radeon™ Graphics"", ""Màn hình"": ""16\"" ( 1920 x 1200 ) WUXGA 16:10 , IPS , 165Hz , không cảm ứng , 300 nits , 100% sRGB , Acer ComfyView"", ""Webcam"": ""HD webcam"", ""Ram"": ""1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 2 x M.2 NVMe )"", ""Cổng kết nối"": ""1 x USB Type C / DisplayPort\n2 x USB 3.2\nAudio combo\n1 x HDMI\nLAN 1 Gb/s"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""Có phím Copilot , có phím số , Có LED"", ""Hệ điều hành"": ""Windows 11 Home SL"", ""Kích thước"": ""361.8 x 278.4 x 24.74/25.46 mm"", ""Pin"": ""4 cell 57 Wh , Pin liền"", ""Khối lượng"": ""2.5 kg"", ""Chất liệu"": ""Vỏ nhựa"", ""Đèn LED trên máy"": ""không đèn"", ""Trong hộp có gì"": ""Adapter, dây nguồn, HDSD,…""}"
https://phongvu.vn/laptop-lenovo-ideapad-flex-5-14abr8-82xx00fwvn--s250637369,"Laptop Lenovo IdeaPad Flex 5 14ABR8 - 82XX00FWVN (Ryzen 7 5825U/ 16GB/ 512GB/ Win 11 Home SL, English)",18990000,250637369,Laptop,{}
https://phongvu.vn/laptop-msi-sword-16-hx-b14vekg-856vn--s250111440,Laptop Msi Sword 16 HX B14VEKG-856VN (i7-14700HX/ GeForce RTX™ 4050/ 16GB/ 1TB/ Win 11 Home SEA),35190000,250111440,Laptop,"{""Thương hiệu"": ""Msi"", ""Bảo hành"": ""24 tháng"", ""Mô tả bảo hành"": ""Bảo hành Pin 12 tháng"", ""Series model"": ""MSI Sword"", ""Tên"": ""Sword 16 HX B14VEKG-856VN"", ""Part-number"": ""856VN"", ""Màu sắc"": ""Xám"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""Intel® Core™ i7-14700HX ( 2.1 GHz - 5.5 GHz / 33MB / 20 nhân, 28 luồng ), Non-EVO"", ""Chip đồ họa"": ""GeForce RTX™ 4050 6GB GDDR6 ( 2370 MHz , 115W , 194 AI TOPs ) Intel® Graphics"", ""Màn hình"": ""16\"" ( 1920 x 1200 ) WUXGA 16:10 , IPS , 165Hz , không cảm ứng , 100% sRGB"", ""Webcam"": ""HD webcam"", ""Ram"": ""2 x 8GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB )"", ""Lưu trữ"": ""1TB SSD M.2 NVMe ( 1 x M.2 NVMe )"", ""Cổng kết nối"": ""1 x USB Type C / DisplayPort / Power Delivery\n3 x USB 3.2\nAudio combo\n1 x HDMI\nLAN 1 Gb/s"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""24-Zone RGB Gaming Keyboard with Copilot Key , có phím số , RGB"", ""Hệ điều hành"": ""Windows 11 Home SEA"", ""Kích thước"": ""359 x 266.4 x 21.8-27.7 mm"", ""Pin"": ""4 cell 65 Wh , Pin liền"", ""Khối lượng"": ""2.3 kg"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-acer-gaming-nitro-lite-16-nl16-71g-71fn--s251113509,Laptop Acer Nitro Lite 16 NL16-71G-71FN (i7-13620H/ GeForce RTX™ 4050/ 16GB/ 512GB/ Win 11 Home SL),29990000,251113509,Laptop,{}
https://phongvu.vn/laptop-acer-nitro-v-16-propanel-anv16-41-r36y--s240802643,Laptop Acer Nitro ProPanel ANV16-41-R36Y (Ryzen 7 8845HS/ GeForce RTX™ 4050/ 16GB/ 512GB/ Win 11 Home SL),31490000,240802643,Laptop,"{""Thương hiệu"": ""Acer"", ""Bảo hành"": ""24 tháng"", ""Mô tả bảo hành"": ""Bảo hành Pin 12 tháng"", ""Series model"": ""Acer Nitro Propanel"", ""Tên"": ""Nitro ProPanel ANV16-41-R36Y"", ""Part-number"": ""NH.QP1SV.004"", ""Màu sắc"": ""Đen"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""AMD Ryzen™ 7 8845HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI"", ""NPU"": ""AMD XDNA™ 16 TOPS"", ""Chip đồ họa"": ""GeForce RTX™ 4050 6GB GDDR6 194 AI TOPs ) AMD Radeon™ Graphics"", ""Màn hình"": ""16\"" ( 1920 x 1200 ) WUXGA 16:10 , IPS , 165Hz , không cảm ứng , 300 nits , 100% sRGB , Acer ComfyView"", ""Webcam"": ""HD webcam"", ""Ram"": ""1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 2 x M.2 NVMe )"", ""Cổng kết nối"": ""1 x USB Type C / DisplayPort\n2 x USB 3.2\nAudio combo\n1 x HDMI\nLAN 1 Gb/s"", ""Kết nối không dây"": ""WiFi 802.11ax (Wifi 6) , Bluetooth 5.3"", ""Bàn phím"": ""Có phím Copilot , có phím số , Có LED"", ""Hệ điều hành"": ""Windows 11 Home SL"", ""Kích thước"": ""361.8 (W) x 278.4 (D) x 24.74/25.46 (H) mm"", ""Pin"": ""4 cell 57 Wh , Pin liền"", ""Khối lượng"": ""2.5 kg"", ""Chất liệu"": ""Vỏ nhựa"", ""Đèn LED trên máy"": ""không đèn"", ""Trong hộp có gì"": ""Adapter, dây nguồn, HDSD,…""}"
https://phongvu.vn/laptop-asus-rog-zephyrus-g14-ga403gm-sy004w--s260305641,Laptop Asus ROG Zephyrus G14 GA403GM-SY004W (Ryzen AI 9 465/ GeForce RTX™ 5060/ 32GB/ 1TB/ Windows 11 Home),65990000,260305641,Laptop,"{""Thương hiệu"": ""Asus"", ""Bảo hành"": ""24 tháng"", ""Series model"": ""Asus ROG"", ""Tên"": ""ROG Zephyrus G14 GA403GM-SY004W"", ""Part-number"": ""90NR0QL1-M004T0"", ""Màu sắc"": ""Xám"", ""Nhu cầu"": ""Gaming"", ""CPU"": ""AMD Ryzen™ AI 9 465 ( 2.0 GHz - 5.0 GHz / 24MB / 10 nhân, 20 luồng ), AMD AI"", ""NPU"": ""AMD XDNA™ lên đến 50TOPs"", ""Chip đồ họa"": ""GeForce RTX™ 5060 8GB GDDR7 ( 1737MHz , 105W , AMD Radeon™ Graphics"", ""Màn hình"": ""14\"" ( 2880 x 1800 ) 3K 16:10 , OLED , 120Hz , không cảm ứng , 1000 nits , Màn hình chống lóa , G-Sync"", ""Webcam"": ""FHD webcam"", ""Ram"": ""32GB Onboard LPDDR5x 7500MHz ( 1 Khe cắm / Không nâng cấp được )"", ""Lưu trữ"": ""1TB SSD M.2 NVMe ( 1 x M.2 NVMe )"", ""Cổng kết nối"": ""2 x USB Type C / DisplayPort / Power Delivery\n2 x USB 3.2\n1 x micro SD card slot\nAudio combo\n1 x HDMI"", ""Âm thanh"": ""Dolby Atmos"", ""Kết nối không dây"": ""Wi-Fi 7 (802.11be) , Bluetooth 5.4"", ""Bàn phím"": ""Bàn phím Chiclet với phím Copilot , không phím số , RGB"", ""Hệ điều hành"": ""Windows 11 Home"", ""Kích thước"": ""31.1 x 22.0 x 1.59 ~ 1.63 cm"", ""Pin"": ""4 cell 73 Wh , Pin liền"", ""Khối lượng"": ""1.5 kg"", ""Bảo mật"": ""Khuôn mặt"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k0004jvn--s250201008,"Laptop Lenovo IdeaPad Slim 3 14IRH10 - 83K0004JVN (i5-13420H/ 16GB/ 512GB/ Win 11 Home SL, English)",20990000,250201008,Laptop,{}
https://phongvu.vn/laptop-lenovo-ideapad-flex-5-14abr8-82xx00fvvn--s250637360,"Laptop Lenovo IdeaPad Flex 5 14ABR8 - 82XX00FVVN (Ryzen 5 5625U/ 16GB/ 512GB/ Win 11 Home SL, English)",17490000,250637360,Laptop,{}
https://phongvu.vn/laptop-dell-16-plus-db16250-x65nw7--s260101201,Laptop Dell 16 Plus DB16250 - X65NW7 (Ultra 7-256V/ 16GB/ 1TB/ Win 11 Home + Office),39990000,260101201,Laptop,{}
https://phongvu.vn/laptop-lenovo-ideapad-slim-3-15arp10-83k700ewvn--s251113268,Laptop Lenovo IdeaPad Slim 3 15ARP10 - 83K700EWVN (Ryzen 7 7735HS/ 16GB/ 512GB/ Win 11 Home SL),21490000,251113268,Laptop,{}
https://phongvu.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-72-782f--s260200481,Laptop Acer Nitro ProPanel ANV16-72-782F (Core 7 240H/ GeForce RTX™ 5050/ 16GB/ 512GB/ Windows 11 Home Single Language),38990000,260200481,Laptop,{}
https://phongvu.vn/laptop-msi-stealth-a16-ai-a3xvgg-208vn--s241101675,Laptop Msi Stealth A16 AI+ A3XVGG - 208VN (Ryzen AI 9 HX 370/ GeForce RTX™ 4070/ 32GB/ 2TB/ Win 11 Home),68990000,241101675,Laptop,{}
https://phongvu.vn/laptop-asus-expertbook-b3405cca-ly0080w--s250414089,Laptop Asus ExpertBook B3405CCA-LY0080W (Ultra 7-255H/ 16GB/ 512GB/ Win 11 Home),26590000,250414089,Laptop,"{""Thương hiệu"": ""Asus"", ""Bảo hành"": ""24 tháng"", ""Mô tả bảo hành"": ""Bảo hành Pin 24 tháng"", ""Series model"": ""ASUS ExpertBook"", ""Tên"": ""ExpertBook B3405CCA-LY0080W"", ""Part-number"": ""90NX08L1-M002M0"", ""Màu sắc"": ""Xám"", ""Nhu cầu"": ""Doanh nghiệp"", ""CPU"": ""Intel® Core™ Ultra 7-255H ( 2.0 GHz - 5.1 GHz / 24MB / 16 nhân, 16 luồng ), Intel AI"", ""NPU"": ""Intel® AI Boost 13 TOPS"", ""Chip đồ họa"": ""Intel® Graphics"", ""Màn hình"": ""14\"" ( 1920 x 1200 ) WUXGA 16:10 , 60Hz , không cảm ứng , 300 nits , 45% NTSC , Màn hình chống lóa"", ""Webcam"": ""FHD webcam"", ""Ram"": ""1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB )"", ""Lưu trữ"": ""512GB SSD M.2 NVMe ( 1 x M.2 2280 )"", ""Cổng kết nối"": ""2 x USB Type C / DisplayPort / Power Delivery\n2 x USB 3.2\n1 x micro SD card slot\nAudio combo\n1 x HDMI\nLAN 1 Gb/s"", ""Âm thanh"": ""Smart Amp Technology"", ""Kết nối không dây"": ""Wi-Fi 6E (802.11ax) , Bluetooth 5.3"", ""Bàn phím"": ""Bàn phím Chiclet với phím Copilot , không phím số , Có LED"", ""Hệ điều hành"": ""Windows 11 Home"", ""Kích thước"": ""31.51 x 22.68 x 1.89 ~ 1.90 cm"", ""Pin"": ""3 cell 63 Wh , Pin liền"", ""Khối lượng"": ""1.5 kg"", ""Chất liệu"": ""Vỏ nhựa"", ""Bảo mật"": ""Vân tay"", ""Đèn LED trên máy"": ""không đèn""}"
https://phongvu.vn/laptop-acer-swift-go-14-sfg14-41-r251--s250419104,Laptop Acer Swift Go 14 SFG14-41-R251 (Ryzen 5 7430U/ 16GB/ 1TB/ Win 11 Home),18490000,250419104,Laptop,{}
https://phongvu.vn/laptop-acer-swift-14-ai-oled-sf14-51-53p9--s241102981,Laptop Acer Swift 14 AI SF14-51-53P9 (Ultra 5-226V/ 16GB/ 1TB/ Win 11 Home SL),32190000,241102981,Laptop,{}
